alias,mature,safe,range
vox_plr_1_build_pickup_2,"Hey, voice! You wanna tell me what the fuck this is?","Hey, voice, you wanna tell me what this is?",1250
vox_plr_1_build_plc_sliquifier_0,"No one else is gonna steal this if I set it down here,~right?","No one else is gonna steal this if I set it down here,~right?",1250
vox_plr_1_build_plc_sliquifier_1,"No one else is gonna steal this if I set it down here,~right?","No one else is gonna steal this if I set it down here,~right?",1250
vox_plr_1_build_plc_steam_0,"Guess, uh, no one else wants this, huh?","Guess, uh, no one else wants this, huh?",1250
vox_plr_1_build_plc_steam_1,Maybe someone else could lug this around for a change.,Maybe someone else could lug this around for a change.,1250
vox_plr_1_build_swap_0,Why do you make me choose? I should have brought a bag.,Why do you make me choose? I should have brought a bag.,1250
vox_plr_1_build_swap_1,Maybe this one is more important?,Maybe this one is more important?,1250
vox_plr_1_build_swap_2,I guess you can't have everything.,I guess you can't have everything.,1250
vox_plr_1_crawler_attack_0,He's gonna get me!,He's gonna get me!,1250
vox_plr_1_crawler_attack_1,It just won't die!,It just won't die!,1250
vox_plr_1_crawler_attack_2,Stop it! I said stop it!,Stop it! I said stop it!,1250
vox_plr_1_crawler_attack_3,No! I should have worn a cup!,No! I should have worn a cup!,1250
vox_plr_1_crawler_attack_4,Ouch! That hurts!,Ouch! That hurts!,1250
vox_plr_1_crawler_kill_0,"Get out of here, runt!","Get out of here, runt!",1250
vox_plr_1_crawler_kill_1,That was easy!,That was easy!,1250
vox_plr_1_crawler_kill_2,"I think he's done. Oh no, that was just my shadow. My bad.","I think he's done. Oh no, that was just my shadow. My bad.",1250
vox_plr_1_crawler_kill_3,"I got him, Russman!","I got him, Russman!",1250
vox_plr_1_crawler_start_0,Some bits are still moving!,Some bits are still moving!,1250
vox_plr_1_crawler_start_1,He's just mad because he ruined his pants.,He's just mad because he ruined his pants.,1250
vox_plr_1_crawler_start_2,Anyone else hear him talk?,Anyone else hear him talk?,1250
vox_plr_1_crawler_start_3,"Whoa, they get angrier when they're little!","Whoa, they get angrier when they're little!",1250
vox_plr_1_crawler_start_4,He's dragging like a dog with an itchy ass!,He's dragging like a dog with an itchy ass!,1250
vox_plr_1_earn_acheivement_0,"Well, it's good that my all-round badassery is~appreciated.","Well, it's good that my all-round badassery is~appreciated.",1250
vox_plr_1_find_secret_0,"This must mean something, but what exactly?","This must mean something, but what exactly?",1250
vox_plr_1_generic_who_0,Who's Who?,Who's Who?,1250
vox_plr_1_gripe_russia_0,"Ugh, Russia.","Ugh, Russia.",1250
vox_plr_1_heal_revived_0,"There's a reason you're keeping me around, right?","There's a reason you're keeping me around, right?",1250
vox_plr_1_heal_revived_1,"Oh, thank goodness you saved me. I, uh, I had it all in~hand.","Oh, thank goodness you saved me. I, uh, I had it all in~hand.",1250
vox_plr_1_heal_revived_2,Something strange happened. I just can't put my finger in~it.,Something strange happened. I just can't put my finger in~it.,1250
vox_plr_1_heal_revived_3,"You expect something in return, don't you?","You expect something in return, don't you?",1250
vox_plr_1_heal_revived_4,"There was something slippery on the floor. Blood, banana,~and I'm not sure which.","There was something slippery on the floor. Blood, banana,~and I'm not sure which.",1250
vox_plr_1_hr_resp_crawler_start_0,"Oh, you're just teasing them, ain't you, Russ?","Oh, you're just teasing them, ain't you, Russ?",1250
vox_plr_1_hr_resp_crawler_start_1,"Hey, you want me to help you finish off? Uh, no, no, uh,~what's the term?","Hey, you want me to help you finish off? Uh, no, no, uh,~what's the term?",1250
vox_plr_1_hr_resp_crawler_start_2,I can take it from here. Where do you want it?,I can take it from here. Where do you want it?,1250
vox_plr_1_hr_resp_crawler_start_3,"Oh, he's a squirrely little bastard, all right.","Oh, he's a squirrely little critter, all right.",1250
vox_plr_1_hr_resp_crawler_start_4,"Finish him, Russman! I just wanna watch!","Finish him, Russman! I just wanna watch!",1250
vox_plr_1_hr_resp_kill_headshot_0,"Oh, you're on fire, Russman! Keep it going, buddy!","Oh, you're on fire, Russman! Keep it going, buddy!",1250
vox_plr_1_hr_resp_kill_headshot_1,"Man, you could do that with your eyes closed. You didn't,~did you?","Man, you could do that with your eyes closed. You didn't,~did you?",1250
vox_plr_1_hr_resp_kill_headshot_2,"Oh, he felt that one all right.","Oh, he felt that one all right.",1250
vox_plr_1_hr_resp_kill_headshot_3,"See, Marlton? Russman gets shit done.",See Marlton? Russman gets things done.,1250
vox_plr_1_hr_resp_kill_headshot_4,"Wow. I mean, just wow!","Wow. I mean, just wow!",1250
vox_plr_1_hr_resp_surrounded_0,I'M COMING TO HELP DADDY! DADDY-O!,I'M COMING TO HELP DADDY! DADDY-O!,1250
vox_plr_1_hr_resp_surrounded_1,Try and lead them towards Misty.,Try and lead them towards Misty.,1250
vox_plr_1_hr_resp_surrounded_2,"You got this, Russman! You do, don't ya? Huh? Okay.","You got this, Russman! You do, don't ya? Huh? Okay.",1250
vox_plr_1_hr_resp_surrounded_3,"Keep your paws off the elderly, maggot bags.","Keep your paws off the elderly, maggot bags.",1250
vox_plr_1_hr_resp_surrounded_4,"Show them who's boss, Russman!","Show them who's boss, Russman!",1250
vox_plr_1_hr_resp_wpck_monkey_0,"Even if you don't know monkeys, you sure know explosives,~Russman.","Even if you don't know monkeys, you sure know explosives,~Russman.",1250
vox_plr_1_hr_resp_wpck_monkey_1,"Ah, give it to Marlton. Maybe he'll take it apart and blow~his stupid face off.","Ah, give it to Marlton. Maybe he'll take it apart and blow~his stupid face off.",1250
vox_plr_1_hr_resp_wpck_monkey_2,"You got some prime primate there, Russman.","You got some prime primate there, Russman.",1250
vox_plr_1_hr_resp_wpck_monkey_3,"Hey, let me know when you throw it, okay? I'll see if I~can pick up some tips.","Hey, let me know when you throw it, okay? I'll see if I~can pick up some tips.",1250
vox_plr_1_hr_resp_wpck_monkey_4,"Hey, that monkey kind of looks like that Flesher chick~you, you, you know, well, never mind.","Hey, that monkey kind of looks like that Flesher chick~you, you, you know, well, never mind.",1250
vox_plr_1_kill_close_0,What is it you want from me?,What is it you want from me?,1250
vox_plr_1_kill_close_1,What? Did you say something?,What? Did you say something?,1250
vox_plr_1_kill_close_2,That almost sounded like... words?,That almost sounded like... words?,1250
vox_plr_1_kill_close_3,Stop talking to me!,Stop talking to me!,1250
vox_plr_1_kill_close_4,"Okay, I'm dreaming again. I've gotta be!","Okay, I'm dreaming again. I've gotta be!",1250
vox_plr_1_kill_damaged_0,Are you making fun of me?,Are you making fun of me?,1250
vox_plr_1_kill_damaged_1,Now it's my turn!,Now it's my turn!,1250
vox_plr_1_kill_damaged_2,I got teeth too!,I got teeth too!,1250
vox_plr_1_kill_damaged_3,"Oh, I don't blame you. I'm hungry too.","Oh, I don't blame you. I'm hungry too.",1250
vox_plr_1_kill_damaged_4,Not today!,Not today!,1250
vox_plr_1_kill_explo_0,Damn! That was so loud I saw it!,Damn! That was so loud I saw it!,1250
vox_plr_1_kill_explo_1,Did I do that? I'm not even sure!,Did I do that? I'm not even sure!,1250
vox_plr_1_kill_explo_2,"Hey, Russman! Hope I'm not treading on your toes, buddy!","Hey, Russman! Hope I'm not treading on your toes, buddy!",1250
vox_plr_1_kill_explo_3,Woo! They sure got toasted.,Woo! They sure got toasted.,1250
vox_plr_1_kill_explo_4,I think we got him!,I think we got him!,1250
vox_plr_1_kill_headshot_0,I don't know how I did that! My glasses are all steamed~up!,I don't know how I did that! My glasses are all steamed~up!,1250
vox_plr_1_kill_headshot_1,"Oh, oh, anyone see that? No? Ah, shit, it was awesome.","Anyone see that? No? Aw man, it was awesome.",1250
vox_plr_1_kill_headshot_2,Ain't none of you can hold a candle to me. Wax.,Ain't none of you can hold a candle to me. Wax.,1250
vox_plr_1_kill_headshot_3,"Wow, he just dropped like a, well, like a dead body.","Wow, he just dropped like a, well, like a dead body.",1250
vox_plr_1_kill_headshot_4,"Hey, hey, you see that headshot, Russman? It was a doozy.","Hey, hey, you see that headshot, Russman? It was a doozy.",1250
vox_plr_1_kill_headshot_5,Oh shit! He was like a mile away!,Oh man! He was like a mile away!,1250
vox_plr_1_kill_headshot_6,I think I'm really getting good at this.,I think I'm really getting good at this.,1250
vox_plr_1_kill_headshot_7,"Bang! You're dead! Guess you knew that, huh?","Bang! You're dead! Guess you knew that, huh?",1250
vox_plr_1_kill_headshot_8,You're late for supper. Kitchen's closed.,You're late for supper. Kitchen's closed.,1250
vox_plr_1_kill_headshot_9,"Yeah, I hate to break it to ya, but you're dead. Again.","Yeah, I hate to break it to ya, but you're dead. Again.",1250
vox_plr_1_kill_insta_0,Down in one!,Down in one!,1250
vox_plr_1_kill_insta_1,Admit it! You're impressed!,Admit it! You're impressed!,1250
vox_plr_1_kill_insta_2,I'll make this quick!,I'll make this quick!,1250
vox_plr_1_kill_insta_3,This is easy.,This is easy.,1250
vox_plr_1_kill_insta_4,Talk to the dirt!,Talk to the dirt!,1250
vox_plr_1_kill_limb_0,"Ah, quit complaining! You've still got one arm left!","Ah, quit complaining! You've still got one arm left!",1250
vox_plr_1_kill_limb_1,Like a jigsaw in reverse.,Like a jigsaw in reverse.,1250
vox_plr_1_kill_limb_2,Don't mourn your arm! You'll join it soon enough!,Don't mourn your arm! You'll join it soon enough!,1250
vox_plr_1_kill_limb_3,Oops! Oh! Did you need that?,Oops! Oh! Did you need that?,1250
vox_plr_1_kill_limb_4,I'll take you one limb at a time if I have to.,I'll take you one limb at a time if I have to.,1250
vox_plr_1_kill_monkey_0,A monkey's death is a hero's death.,A monkey's death is a hero's death.,1250
vox_plr_1_kill_monkey_1,I like this little tune!,I like this little tune!,1250
vox_plr_1_kill_monkey_2,"Monkeys are fucking awesome, man!","Man, monkeys are awesome!",1250
vox_plr_1_kill_monkey_3,That worked pretty good.,That worked pretty good.,1250
vox_plr_1_kill_monkey_4,"Monkey One, Zombies.","Monkey One, Zombies.",1250
vox_plr_1_kill_ray_0,You don't even have a future!,You don't even have a future!,1250
vox_plr_1_kill_ray_1,I'm zapping my way out of this!,I'm zapping my way out of this!,1250
vox_plr_1_kill_ray_2,"Ha! You got outgunned, freak!","Ha! You got outgunned, freak!",1250
vox_plr_1_kill_ray_3,Maybe next time you'll think twice.,Maybe next time you'll think twice.,1250
vox_plr_1_kill_ray_4,I'M THE ONE WHO PUTS THE F U IN FUTURE!,I'M THE ONE WHO PUTS THE F U IN FUTURE!,1250
vox_plr_1_kill_sliquifier_0,Woo-hoo-hoo-hoo! Who's next up for my melting gun?,Woo-hoo-hoo-hoo! Who's next up for my melting gun?,1250
vox_plr_1_kill_sliquifier_1,"Hey, Misty! Wanna, uh, wanna clean that up?","Hey, Misty! Wanna, uh, wanna clean that up?",1250
vox_plr_1_kill_sliquifier_2,"I got something for you, freaks!","I got something for you, freaks!",1250
vox_plr_1_kill_sliquifier_3,Who wants juicing next?,Who wants juicing next?,1250
vox_plr_1_kill_sliquifier_4,That's what I call a sticky end! Har har har.,That's what I call a sticky end! Har har har.,1250
vox_plr_1_kill_streak_0,"One, two, three! Ah, shit! I'm losing count!",One! Two! Two! Wait! I'm losing count!,1250
vox_plr_1_kill_streak_1,"Oh, I'm rolling down Fury Road.","Oh, I'm rolling down Fury Road.",1250
vox_plr_1_kill_streak_2,"Well, I counted at least 20.","Well, I counted at least 20.",1250
vox_plr_1_kill_streak_3,I'm on fire and I'm not even burned. Though I do have a~burning sensation when I pee.,I'm on fire and I'm not even burned. Though I do have a~burning sensation when I pee.,1250
vox_plr_1_kill_streak_4,Only streaks I'm used to are the ones in my underwear.,Only streaks I'm used to are the ones in my underwear.,1250
vox_plr_1_kill_streak_5,Oh shit! I can't believe I got away with that!,"Oh man, I can't believe I got away with that.",1250
vox_plr_1_kill_streak_6,I am a man! A big man!,I am a man! A big man!,1250
vox_plr_1_kill_streak_7,"Hey, Russman! Russman! Did you see me? Huh? Did you? I was~so cool!","Hey, Russman! Russman! Did you see me? Huh? Did you? I was~so cool!",1250
vox_plr_1_kill_streak_8,I am feeling all kinds of awesome.,I am feeling all kinds of awesome.,1250
vox_plr_1_kill_streak_9,I should have left one alive so he could warn the others.,I should have left one alive so he could warn the others.,1250
vox_plr_1_leaper_attack_0,Where'd you come from?,Where'd you come from?,1250
vox_plr_1_leaper_attack_1,"Save me, Ross! No, wait! I got it! I got it!","Save me, Ross! No, wait! I got it! I got it!",1250
vox_plr_1_leaper_attack_2,He's got me! No way! I think it's a female.,He's got me! No way! I think it's a female.,1250
vox_plr_1_leaper_attack_3,Ah! Go for the geek! He's strawberry flavored!,Ah! Go for the geek! He's strawberry flavored!,1250
vox_plr_1_leaper_attack_4,"Hey, did I say you could jump my bones?","Hey, did I say you could jump my bones?",1250
vox_plr_1_leaper_kill_0,"Not so agile now, huh?","Not so agile now, huh?",1250
vox_plr_1_leaper_kill_1,You are crowded!,You are crowded!,1250
vox_plr_1_leaper_kill_2,"Take a leap into the next life, flesh gobbler.","Take a leap into the next life, flesh gobbler.",1250
vox_plr_1_leaper_kill_3,"Oh, you're done jumping for today. And forever!","Oh, you're done jumping for today. And forever!",1250
vox_plr_1_leaper_kill_4,"Wow, you must have been an athlete in a former life.","Wow, you must have been an athlete in a former life.",1250
vox_plr_1_leaper_reveal_0,"Okay, that sounds ominous.","Okay, that sounds ominous.",1250
vox_plr_1_leaper_reveal_1,"What are you playing at, voice? Are you just screwing with~us?","What are you playing at, voice? Are you just screwing with~us?",1250
vox_plr_1_leaper_reveal_2,Oh shit! Here come the bouncy biters!,Oh shit! Here come the bouncy biters!,1250
vox_plr_1_leaper_reveal_3,Sounds like more of those wall crawling freaks!,Sounds like more of those wall crawling freaks!,1250
vox_plr_1_leaper_reveal_4,"Keep them peeled, peeps. We got a wave of bouncy biters~coming.","Keep them peeled, peeps. We got a wave of bouncy biters~coming.",1250
vox_plr_1_leaper_see_0,I see them! Chumpy little critters too!,I see them! Chumpy little critters too!,1250
vox_plr_1_leaper_see_1,Some joker crossbreed corpses and fleas?,Some joker crossbreed corpses and fleas?,1250
vox_plr_1_leaper_see_2,Jump at me and you will regret it.,Jump at me and you will regret it.,1250
vox_plr_1_leaper_see_3,Those jumpy jump fucks are right on us!,"Oh, those jumpy jumpers are right on us!",1250
vox_plr_1_leaper_see_4,"Oh, sons of bitches are on the damn walls!","Oh, they're all over the walls!",1250
vox_plr_1_nomoney_box_0,Maybe we can make a deal when the others aren't listening.,Maybe we can make a deal when the others aren't listening.,1250
vox_plr_1_nomoney_generic_0,"Me? I don't have any money. Oh, but the global banking~conspiracy can buy themselves all the zombies they want.|How fair is that?","Me? I don't have any money. Oh, but the global banking~conspiracy can buy themselves all the zombies they want.|How fair is that?",1250
vox_plr_1_nomoney_perk_0,"Uh, question? How can I pay when the global financial~system collapsed?","Uh, question? How can I pay when the global financial~system collapsed?",1250
vox_plr_1_nomoney_weapon_0,This makes no sense. No sense! Money has no real value~anymore!,This makes no sense. No sense! Money has no real value~anymore!,1250
vox_plr_1_oh_shit_0,"If I don't man up, we'll be a man down!","If I don't man up, we'll be a man down!",1250
vox_plr_1_oh_shit_1,"Oh, I get it! It's a conspiracy, right?","Oh, I get it! It's a conspiracy, right?",1250
vox_plr_1_oh_shit_10,"Be brave, Samuel. You know you can do it.","Be brave, Samuel. You know you can do it.",1250
vox_plr_1_oh_shit_11,"If I die, will my questions be answered?","If I die, will my questions be answered?",1250
vox_plr_1_oh_shit_12,Are you picking on me because I know too much?,Are you picking on me because I know too much?,1250
vox_plr_1_oh_shit_13,I'm almost out of options here!,I'm almost out of options here!,1250
vox_plr_1_oh_shit_14,This cannot be part of a plan! It can't be!,This cannot be part of a plan! It can't be!,1250
vox_plr_1_oh_shit_2,This is not what I planned!,This is not what I planned!,1250
vox_plr_1_oh_shit_3,"Why don't you help me now, voice?","Why don't you help me now, voice?",1250
vox_plr_1_oh_shit_4,We need a nuke!,We need a nuke!,1250
vox_plr_1_oh_shit_5,"I've got your basic situation situation here, folks!","I've got your basic situation situation here, folks!",1250
vox_plr_1_oh_shit_6,WHAT DO YOU WANT FROM ME?!,WHAT DO YOU WANT FROM ME?!,1250
vox_plr_1_oh_shit_7,"That's close enough. In fact, no, that's too close.","That's close enough. In fact, no, that's too close.",1250
vox_plr_1_oh_shit_8,Just stop! Okay? I'll tell you everything!,Just stop! Okay? I'll tell you everything!,1250
vox_plr_1_oh_shit_9,I know what you really are!,I know what you really are!,1250
vox_plr_1_pap_arm_0,"What? Kill them all? You mean the freaks, right? No, the~other freaks. Yes.","What? Kill them all? You mean the freaks, right? No, the~other freaks. Yes.",1250
vox_plr_1_pap_arm_1,"You know, why can't we just get this at the start?","You know, why can't we just get this at the start?",1250
vox_plr_1_pap_arm_2,"I swear, nothing's ever simple.","I swear, nothing's ever simple.",1250
vox_plr_1_pap_arm_3,This is special with a capital F.,This is special with a capital F.,1250
vox_plr_1_pap_arm_4,"Oh, worth every penny. Not surprising, seeing how money~don't mean shit these days.",Worth every penny. Not surprising seeing how money isn't~worth anything these days.,1250
vox_plr_1_pap_arm2_0,"Oh, fancy schmancy.","Oh, fancy schmancy.",1250
vox_plr_1_pap_arm2_1,This is a thing of beauty. I may well sleep with it~tonight.,This is a thing of beauty. I may well sleep with it~tonight.,1250
vox_plr_1_pap_arm2_2,"Oh, come to Sammy, sweetheart. I'll take real good care of~you. Daddy like.","Oh, come to Sammy, sweetheart. I'll take real good care of~you. Daddy like.",1250
vox_plr_1_pap_arm2_3,"Oh, this is the best present I ever had. I hope it lasts~longer than that birthday cat I got. Should have unwrapped|him faster. Sorry, Fluffy.","Oh, this is the best present I ever had. I hope it lasts~longer than that birthday cat I got. Should have unwrapped|him faster. Sorry, Fluffy.",1250
vox_plr_1_pap_arm2_4,I take it this is the deluxe version?,I take it this is the deluxe version?,1250
vox_plr_1_pap_wait_0,"So, voice in my head, you gonna hold my past misdeeds over~me forever?","So, voice in my head, you gonna hold my past misdeeds over~me forever?",1250
vox_plr_1_pap_wait_1,"You're always jab, jab, jabbering in my ear. Why do you~never answer me?","You're always jab, jab, jabbering in my ear. Why do you~never answer me?",1250
vox_plr_1_pap_wait_2,"Oh, I have a voice too. Hear me! Listen to me!","Oh, I have a voice too. Hear me! Listen to me!",1250
vox_plr_1_pap_wait_3,"God, what do you want from me? You know, I'm already~ashamed of what I did.","God, what do you want from me? You know, I'm already~ashamed of what I did.",1250
vox_plr_1_pap_wait_4,"What, I guess I'm supposed to just, what, wait until you~see it deemed fit to talk to me? That's not fair! No!","What, I guess I'm supposed to just, what, wait until you~see it deemed fit to talk to me? That's not fair! No!",1250
vox_plr_1_pap_wait2_0,"You know, seems like whenever I start a train of thought,~I, uh, just, uh... How long's this thing take, anyway?","You know, seems like whenever I start a train of thought,~I, uh, just, uh... How long's this thing take, anyway?",1250
vox_plr_1_pap_wait2_1,"Damn diary. Voices. I don't need this shit. I really,~really don't.","Damn diary. Voices. I don't need this shit. I really,~really don't.",1250
vox_plr_1_pap_wait2_2,"There's nothing behind me, is there?","There's nothing behind me, is there?",1250
vox_plr_1_pap_wait2_3,Like this machine is going to answer any of my questions.,Like this machine is going to answer any of my questions.,1250
vox_plr_1_pap_wait2_4,"You're just another weird thing in a weird, weird world.","You're just another weird thing in a weird, weird world.",1250
vox_plr_1_perk_doubletap_0,Anyone consider the possibility that this stuff is toxic~to our brains?,Anyone consider the possibility that this stuff is toxic~to our brains?,1250
vox_plr_1_perk_jugga_0,"Confidence. I think it gives me confidence. Oh, I hope so.~I really do.","Confidence. I think it gives me confidence. Oh, I hope so.~I really do.",1250
vox_plr_1_perk_mulekick_0,Mule Kick!,Mule Kick!,1250
vox_plr_1_perk_revive_0,"Sure, you want me to keep the others alive. Why though?","Sure, you want me to keep the others alive. Why though?",1250
vox_plr_1_perk_speed_0,Everything seems to speed it up!,Everything seems to speed it up!,1250
vox_plr_1_perk_stamine_0,I feel the need! The need for moving quickly!,I feel the need! The need for moving quickly!,1250
vox_plr_1_perk_tombstone_0,"Ugh, that tasted like liquid shock.","Ugh, that tasted like liquid shock.",1250
vox_plr_1_perk_who_0,Who's Who. That's what I want to know. Especially that~crazy German voice.,Who's Who. That's what I want to know. Especially that~crazy German voice.,1250
vox_plr_1_power_off_0,Why don't that voice save us some time and tell us where~the power is?,Why don't that voice save us some time and tell us where~the power is?,1250
vox_plr_1_power_off_1,"You know, it'd be nice if the damn power was already on~for once.","You know, it'd be nice if the damn power was already on~for once.",1250
vox_plr_1_power_off_2,"Power switch should be nearby. Go find it, Darlington.","Power switch should be nearby. Go find it, Darlington.",1250
vox_plr_1_power_off_3,Let's get some juice running through this place so we can~see what we're doing.,Let's get some juice running through this place so we can~see what we're doing.,1250
vox_plr_1_power_off_4,"Same old, same old. Turn on the power, rinse and repeat.~Which, by the way, is a conspiracy of the shampoo makers.|You really don't have to wash your hair twice.","Same old, same old. Turn on the power, rinse and repeat.~Which, by the way, is a conspiracy of the shampoo makers.|You really don't have to wash your hair twice.",1250
vox_plr_1_power_on_0,"It's on now. The power, I mean.","It's on now. The power, I mean.",1250
vox_plr_1_power_on_1,We got power! And we don't even have to pay a utility~bill. Don't get me started.,We got power! And we don't even have to pay a utility~bill. Don't get me started.,1250
vox_plr_1_power_on_2,Power's on. Just don't touch any bare wires! Trust me.,Power's on. Just don't touch any bare wires! Trust me.,1250
vox_plr_1_powerup_ammo_0,"Oh, fantastic! Now I've got a chance!","Oh, fantastic! Now I've got a chance!",1250
vox_plr_1_powerup_ammo_1,Yeah! Yeah! Yeah!,Yeah! Yeah! Yeah!,1250
vox_plr_1_powerup_ammo_2,You got it!,You got it!,1250
vox_plr_1_powerup_carp_0,"Oh, whew, thank goodness.","Oh, whew, thank goodness.",1250
vox_plr_1_powerup_carp_1,I couldn't have held out much longer.,I couldn't have held out much longer.,1250
vox_plr_1_powerup_carp_2,I didn't need that!,I didn't need that!,1250
vox_plr_1_powerup_double_0,"Oh, even I can't screw this up.","Oh, even I can't screw this up.",1250
vox_plr_1_powerup_double_1,Samuel sends you the bill!,Samuel sends you the bill!,1250
vox_plr_1_powerup_double_2,"Come on and try me, you gut gobblers!","Come on and try me, you gut gobblers!",1250
vox_plr_1_powerup_firesale_0,Conspiracy Crate's newest trick. Half-Off!,Conspiracy Crate's newest trick. Half-Off!,1250
vox_plr_1_powerup_firesale_1,"Uh-huh. Why ain't it half off all the time, huh? Answer me~that.","Uh-huh. Why ain't it half off all the time, huh? Answer me~that.",1250
vox_plr_1_powerup_firesale_2,So let me get this straight. You're normally marking up~all the prices double.,So let me get this straight. You're normally marking up~all the prices double.,1250
vox_plr_1_powerup_firesale_3,Just more global financial system manipulation.,Just more global financial system manipulation.,1250
vox_plr_1_powerup_insta_0,Greasy Pop!,Greasy Pop!,1250
vox_plr_1_powerup_insta_1,"Hey! Taste this, dirtbags!","Hey! Taste this, dirtbags!",1250
vox_plr_1_powerup_insta_2,"Come and get some, filth!","Come and get some, filth!",1250
vox_plr_1_powerup_nuke_0,Confidence!,Confidence!,1250
vox_plr_1_powerup_nuke_1,Enough of you!,Enough of you!,1250
vox_plr_1_powerup_nuke_2,Did everyone see me do that?,Did everyone see me do that?,1250
vox_plr_1_rebuild_boards_0,"Oh, this will hold him back better than that idiot~Marlton. Oh, I hate him so much.","Oh, this will hold him back better than that idiot~Marlton. Oh, I hate him so much.",1250
vox_plr_1_riv_resp_crawler_start_0,"Smart, Misty. Smart as in fucking stupid.","Oh, that's smart, Misty. Smart as in pretty dang stupid.",1250
vox_plr_1_riv_resp_crawler_start_1,You want to take them home or something?,You want to take them home or something?,1250
vox_plr_1_riv_resp_crawler_start_2,"Hey, your boyfriend's legless. Explains a lot.","Hey, your boyfriend's legless. Explains a lot.",1250
vox_plr_1_riv_resp_crawler_start_3,"Try aiming for their head. You know what head is, right?","Try aiming for their head. You know what head is, right?",1250
vox_plr_1_riv_resp_crawler_start_4,I hate her so much!,I hate her so much!,1250
vox_plr_1_riv_resp_kill_headshot_0,"Nice shooting! But you know, I'd rather see you mud~wrestling.","Nice shooting! But you know, I'd rather see you mud~wrestling.",1250
vox_plr_1_riv_resp_kill_headshot_1,"Girl aside, man, what a shitty way to go.","Girl aside, man, what a shitty way to go.",1250
vox_plr_1_riv_resp_kill_headshot_2,"So, Russman recalibrate your sights for ya?","So, Russman recalibrate your sights for ya?",1250
vox_plr_1_riv_resp_kill_headshot_3,"Hey voice, you helping her too?","Hey voice, you helping her too?",1250
vox_plr_1_riv_resp_kill_headshot_4,Chick with a gun. What's the world coming to?,Chick with a gun. What's the world coming to?,1250
vox_plr_1_riv_resp_surrounded_0,"Oh, Misty. Oh, looks like they're ready for their supper.","Oh, Misty. Oh, looks like they're ready for their supper.",1250
vox_plr_1_riv_resp_surrounded_1,Chick vs. Chompers. This is gonna be great!,Chick vs. Chompers. This is gonna be great!,1250
vox_plr_1_riv_resp_surrounded_2,My money's on the undead!,My money's on the undead!,1250
vox_plr_1_riv_resp_surrounded_3,"Oh, you're in a real fight now, Misty. Take your shirt~off!","Oh, you're in a real fight now, Misty. Take your shirt~off!",1250
vox_plr_1_riv_resp_surrounded_4,"Oh shit! Russman, you gotta see this!","Oh man, Russman, you gotta see this.",1250
vox_plr_1_riv_resp_wpck_monkey_0,"You want to spank the monkey, Misty? Did you hear what I~said?","You want to spank the monkey, Misty? Did you hear what I~said?",1250
vox_plr_1_riv_resp_wpck_monkey_1,"Gotta watch them things, they get a little rambunctious.","Gotta watch them things, they get a little rambunctious.",1250
vox_plr_1_riv_resp_wpck_monkey_2,You got a monkey! I got a banana I could give you.,You got a monkey! I got a banana I could give you.,1250
vox_plr_1_riv_resp_wpck_monkey_3,"Monkey See, Monkey Do. Hey, why don't you show them how~you guys make a sandwich?","Monkey See, Monkey Do. Hey, why don't you show them how~you guys make a sandwich?",1250
vox_plr_1_riv_resp_wpck_monkey_4,"Oh, so the girl gets a monkey. Where's my monkey?","Oh, so the girl gets a monkey. Where's my monkey?",1250
vox_plr_1_sidequest_find_nav_0,"More games, more puzzles, super. What does it all mean?","More games, more puzzles, super. What does it all mean?",1250
vox_plr_1_sidequest_navcard_0,"So it goes here. Well, thank you. Couldn't you have just~told us?","So it goes here. Well, thank you. Couldn't you have just~told us?",1250
vox_plr_1_sidequest_power_on_0,I don't understand. How can there be power? Everything's~gone.,I don't understand. How can there be power? Everything's~gone.,1250
vox_plr_1_sidequest_samuel_self_0,LEAVE ME ALONE!,LEAVE ME ALONE!,1250
vox_plr_1_sidequest_samuel_self_1,Stop talking to me!,Stop talking to me!,1250
vox_plr_1_sidequest_samuel_self_2,"Oh, keep it together, Samuel.","Oh, keep it together, Samuel.",1250
vox_plr_1_sidequest_samuel_self_3,Why is this happening to me?,Why is this happening to me?,1250
vox_plr_1_sidequest_samuel_self_4,"Oh, it's this book! It's cursed!","Oh, it's this book! It's cursed!",1250
vox_plr_1_sidequest_samuel_self_5,It's not real. No! No! I know it's real!,It's not real. No! No! I know it's real!,1250
vox_plr_1_sidequest_samuel_self_6,Crazy German telling me to do things.,Crazy German telling me to do things.,1250
vox_plr_1_sidequest_samuel_self_7,The voice. He knows things I couldn't. He has to be real.,The voice. He knows things I couldn't. He has to be real.,1250
vox_plr_1_sidequest_start_1_0,Where are we? What happened to the town? The light. I~remember the light.,Where are we? What happened to the town? The light. I~remember the light.,1250
vox_plr_1_sidequest_start_3_0,You.,You.,1250
vox_plr_1_sidequest_zombie_word_0,"Oh, it spoke! One of them spoke!","Oh, it spoke! One of them spoke!",1250
vox_plr_1_wpck_57_0,"Only one? Fuck you, box!","Only one? Ah, screw you, box!",1250
vox_plr_1_wpck_57_1,"I prefer dual wield, but this leaves me a hand free to~keep myself entertained. However I choose.","I prefer dual wield, but this leaves me a hand free to~keep myself entertained. However I choose.",1250
vox_plr_1_wpck_57_2,"Hoo-hoo-hoo! I'm packing the good stuff, baby!","Hoo-hoo-hoo! I'm packing the good stuff, baby!",1250
